date,rain
18/01/2016,0
19/01/2016,0
20/01/2016,0
21/01/2016,0
22/01/2016,0
23/01/2016,0
24/01/2016,0
25/01/2016,0
26/01/2016,0
27/01/2016,0
28/01/2016,0
29/01/2016,0
30/01/2016,0
31/01/2016,0
01/02/2016,0
02/02/2016,0
03/02/2016,0
04/02/2016,0
05/02/2016,0
06/02/2016,0
07/02/2016,0
08/02/2016,0
09/02/2016,0
10/02/2016,0
11/02/2016,0
12/02/2016,0
13/02/2016,0
14/02/2016,0
15/02/2016,0
16/02/2016,0
17/02/2016,0
18/02/2016,0
19/02/2016,0
20/02/2016,0
21/02/2016,0
22/02/2016,0
23/02/2016,0
24/02/2016,0
25/02/2016,0
26/02/2016,0
27/02/2016,0
28/02/2016,0
29/02/2016,0
01/03/2016,0
02/03/2016,0
03/03/2016,0
04/03/2016,0
05/03/2016,0
06/03/2016,0
07/03/2016,0
08/03/2016,0
09/03/2016,0
10/03/2016,0
11/03/2016,0
12/03/2016,4.8
13/03/2016,0
14/03/2016,0
15/03/2016,0
16/03/2016,0
17/03/2016,22.6
18/03/2016,0
19/03/2016,0
20/03/2016,62.9
21/03/2016,0
22/03/2016,0
23/03/2016,0
24/03/2016,4.8
25/03/2016,0
26/03/2016,0
27/03/2016,0
28/03/2016,0
29/03/2016,0
30/03/2016,0
31/03/2016,0
01/04/2016,0
02/04/2016,0
03/04/2016,0
04/04/2016,0
05/04/2016,0
06/04/2016,8.8
07/04/2016,0
08/04/2016,1.4
09/04/2016,6.7
10/04/2016,0
11/04/2016,0
12/04/2016,0
13/04/2016,0
14/04/2016,0
15/04/2016,0
16/04/2016,0
17/04/2016,0
18/04/2016,0.7
19/04/2016,2.5
20/04/2016,0
21/04/2016,0
22/04/2016,0
23/04/2016,0
24/04/2016,0
25/04/2016,0
26/04/2016,0
27/04/2016,0
28/04/2016,0
29/04/2016,0
30/04/2016,0
01/05/2016,0
02/05/2016,0
03/05/2016,0
04/05/2016,0
05/05/2016,0
06/05/2016,0
07/05/2016,24.5
08/05/2016,0
09/05/2016,0
10/05/2016,0
11/05/2016,35
12/05/2016,0
13/05/2016,24.3
14/05/2016,0
15/05/2016,0
16/05/2016,105.7
17/05/2016,0.4
18/05/2016,0
19/05/2016,0
20/05/2016,0
21/05/2016,2.7
22/05/2016,0.6
23/05/2016,0
24/05/2016,1.3
25/05/2016,0
26/05/2016,19.9
27/05/2016,25.4
28/05/2016,0
29/05/2016,0
30/05/2016,0
31/05/2016,0
01/06/2016,18.5
02/06/2016,2
03/06/2016,0
04/06/2016,0
05/06/2016,0
06/06/2016,10
07/06/2016,0
08/06/2016,0
09/06/2016,9.4
10/06/2016,1.1
11/06/2016,5.4
12/06/2016,21.4
13/06/2016,0
14/06/2016,0
15/06/2016,23.6
16/06/2016,0
17/06/2016,0
18/06/2016,6.1
19/06/2016,10.8
20/06/2016,0
21/06/2016,0
22/06/2016,0
23/06/2016,0
24/06/2016,24.6
25/06/2016,3.9
26/06/2016,0
27/06/2016,16
28/06/2016,44.4
29/06/2016,0
30/06/2016,19.3
01/07/2016,21.5
02/07/2016,0
03/07/2016,0
04/07/2016,6.7
05/07/2016,0
06/07/2016,0
07/07/2016,0
08/07/2016,0
09/07/2016,30
10/07/2016,4
11/07/2016,0
12/07/2016,66.7
13/07/2016,0
14/07/2016,0
15/07/2016,0
16/07/2016,0
17/07/2016,1.5
18/07/2016,0
19/07/2016,60.1
20/07/2016,0
21/07/2016,14.9
22/07/2016,36.9
23/07/2016,4.4
24/07/2016,38.8
25/07/2016,0
26/07/2016,0
27/07/2016,0
28/07/2016,0
29/07/2016,38.7
30/07/2016,0
31/07/2016,0
01/08/2016,56.4
02/08/2016,0
03/08/2016,0
04/08/2016,0
05/08/2016,34.8
06/08/2016,0
07/08/2016,0
08/08/2016,0
09/08/2016,117.1
10/08/2016,51.1
11/08/2016,31.2
12/08/2016,0
13/08/2016,1.3
14/08/2016,0
15/08/2016,13.9
16/08/2016,4.2
17/08/2016,28.3
18/08/2016,56
19/08/2016,16
20/08/2016,0
21/08/2016,0
22/08/2016,0
23/08/2016,33.1
24/08/2016,0
25/08/2016,13.2
26/08/2016,7.6
27/08/2016,0
28/08/2016,0.4
29/08/2016,13.3
30/08/2016,20.2
31/08/2016,0
01/09/2016,0.6
02/09/2016,0.4
03/09/2016,63.7
04/09/2016,20.5
05/09/2016,1.2
06/09/2016,15
07/09/2016,0
08/09/2016,6.4
09/09/2016,53.8
10/09/2016,0
11/09/2016,12.3
12/09/2016,33.2
13/09/2016,0
14/09/2016,0.3
15/09/2016,3
16/09/2016,0
17/09/2016,6.2
18/09/2016,0
19/09/2016,31.6
20/09/2016,12.2
21/09/2016,5.6
22/09/2016,12.4
23/09/2016,0
24/09/2016,0
25/09/2016,64.8
26/09/2016,0
27/09/2016,0
28/09/2016,0
29/09/2016,0
30/09/2016,8.6
01/10/2016,0
02/10/2016,0
03/10/2016,0
04/10/2016,0
05/10/2016,0
06/10/2016,0
07/10/2016,0
08/10/2016,0.8
09/10/2016,0
10/10/2016,0
11/10/2016,0
12/10/2016,18.4
13/10/2016,16
14/10/2016,0
15/10/2016,0
16/10/2016,0
17/10/2016,0
18/10/2016,0
19/10/2016,0
20/10/2016,0
21/10/2016,0
22/10/2016,0
23/10/2016,0
24/10/2016,0
25/10/2016,0
26/10/2016,0
27/10/2016,0
28/10/2016,0
29/10/2016,0
30/10/2016,0
31/10/2016,0
01/11/2016,0
02/11/2016,0
03/11/2016,0
04/11/2016,0
05/11/2016,0
06/11/2016,0
07/11/2016,0
08/11/2016,0
09/11/2016,0
10/11/2016,0
11/11/2016,0
12/11/2016,0
13/11/2016,0
14/11/2016,0
15/11/2016,0
16/11/2016,0
17/11/2016,0
18/11/2016,0
19/11/2016,0
20/11/2016,0
21/11/2016,0
22/11/2016,0
23/11/2016,0
24/11/2016,0
25/11/2016,0
26/11/2016,0
27/11/2016,0
28/11/2016,0
29/11/2016,0
30/11/2016,0
01/12/2016,0
02/12/2016,0
03/12/2016,0
04/12/2016,0
05/12/2016,0
06/12/2016,0
07/12/2016,0
08/12/2016,0
09/12/2016,0
10/12/2016,0
11/12/2016,0
12/12/2016,0
13/12/2016,0
14/12/2016,0
15/12/2016,0
16/12/2016,0
17/12/2016,0
18/12/2016,0
19/12/2016,0
20/12/2016,0
21/12/2016,0
22/12/2016,0
23/12/2016,0
24/12/2016,0
25/12/2016,0
26/12/2016,0
27/12/2016,0
28/12/2016,0
29/12/2016,0
30/12/2016,0
31/12/2016,0
01/01/2017,0
02/01/2017,0
03/01/2017,0
04/01/2017,0
05/01/2017,0
06/01/2017,0
07/01/2017,0
08/01/2017,0
09/01/2017,0
10/01/2017,0
11/01/2017,0
12/01/2017,0
13/01/2017,0
14/01/2017,0
15/01/2017,0
16/01/2017,0
17/01/2017,0
18/01/2017,0
19/01/2017,0
20/01/2017,0
21/01/2017,0
22/01/2017,0
23/01/2017,0
24/01/2017,0
25/01/2017,0
26/01/2017,0
27/01/2017,0
28/01/2017,0
29/01/2017,0
30/01/2017,0
31/01/2017,0
01/02/2017,0
02/02/2017,0
03/02/2017,0
04/02/2017,0
05/02/2017,0
06/02/2017,0
07/02/2017,0
08/02/2017,0
09/02/2017,0
10/02/2017,0
11/02/2017,0
12/02/2017,0
13/02/2017,0
14/02/2017,0
15/02/2017,0
16/02/2017,0
17/02/2017,0
18/02/2017,0
19/02/2017,0
20/02/2017,0
21/02/2017,0
22/02/2017,0
23/02/2017,0
24/02/2017,0
25/02/2017,0
26/02/2017,0
27/02/2017,0
28/02/2017,0
01/03/2017,0
02/03/2017,0
03/03/2017,0
04/03/2017,0
05/03/2017,0
06/03/2017,0
07/03/2017,0
08/03/2017,0
09/03/2017,0
10/03/2017,0
11/03/2017,0
12/03/2017,0
13/03/2017,0
14/03/2017,0
15/03/2017,0
16/03/2017,0
17/03/2017,0
18/03/2017,0
19/03/2017,0
20/03/2017,0
21/03/2017,0
22/03/2017,0
23/03/2017,0
24/03/2017,0
25/03/2017,0
26/03/2017,0
27/03/2017,0
28/03/2017,0
29/03/2017,0
30/03/2017,0
31/03/2017,0
01/04/2017,0
02/04/2017,0
03/04/2017,0
04/04/2017,0
05/04/2017,0
06/04/2017,0
07/04/2017,0
08/04/2017,0
09/04/2017,0
10/04/2017,0
11/04/2017,0
12/04/2017,0
13/04/2017,0
14/04/2017,0
15/04/2017,0
16/04/2017,0
17/04/2017,0
18/04/2017,0
19/04/2017,0
20/04/2017,0
21/04/2017,0
22/04/2017,0
23/04/2017,0
24/04/2017,0
25/04/2017,0
26/04/2017,13.2
27/04/2017,0
28/04/2017,0
29/04/2017,0
30/04/2017,0
01/05/2017,0.6
02/05/2017,8.8
03/05/2017,0
04/05/2017,0
05/05/2017,4.3
06/05/2017,0
07/05/2017,33.9
08/05/2017,0
09/05/2017,0
10/05/2017,4.6
11/05/2017,0
12/05/2017,0
13/05/2017,13.2
14/05/2017,18.6
15/05/2017,0
16/05/2017,3.3
17/05/2017,0
18/05/2017,18
19/05/2017,0
20/05/2017,0
21/05/2017,0
22/05/2017,5
23/05/2017,52.4
24/05/2017,0
25/05/2017,40
26/05/2017,0
27/05/2017,46.3
28/05/2017,5.3
29/05/2017,0
30/05/2017,97
31/05/2017,0
01/06/2017,48.3
02/06/2017,0
03/06/2017,0
04/06/2017,0.7
05/06/2017,35
06/06/2017,19
07/06/2017,0
08/06/2017,0
09/06/2017,0
10/06/2017,0
11/06/2017,3.3
12/06/2017,1.5
13/06/2017,0
14/06/2017,0
15/06/2017,2.4
16/06/2017,3.8
17/06/2017,0
18/06/2017,5.7
19/06/2017,0
20/06/2017,34.8
21/06/2017,0
22/06/2017,17.6
23/06/2017,0
24/06/2017,33.5
25/06/2017,1.5
26/06/2017,15.9
27/06/2017,0
28/06/2017,0
29/06/2017,70
30/06/2017,1
01/07/2017,0
02/07/2017,27.1
03/07/2017,0
04/07/2017,29.8
05/07/2017,0
06/07/2017,0
07/07/2017,0
08/07/2017,0
09/07/2017,0
10/07/2017,0
11/07/2017,21.7
12/07/2017,59.9
13/07/2017,33.2
14/07/2017,0
15/07/2017,1.1
16/07/2017,0
17/07/2017,94.9
18/07/2017,0
19/07/2017,0
20/07/2017,10.4
21/07/2017,0.9
22/07/2017,0
23/07/2017,0
24/07/2017,0
25/07/2017,0
26/07/2017,0
27/07/2017,0
28/07/2017,27.1
29/07/2017,63.4
30/07/2017,17.4
31/07/2017,0
01/08/2017,32.1
02/08/2017,25.8
03/08/2017,23.4
04/08/2017,0
05/08/2017,4.8
06/08/2017,3.8
07/08/2017,0
08/08/2017,0
09/08/2017,13.1
10/08/2017,0
11/08/2017,0
12/08/2017,57
13/08/2017,0
14/08/2017,0
15/08/2017,83.7
16/08/2017,0.8
17/08/2017,0
18/08/2017,0
19/08/2017,0
20/08/2017,0.9
21/08/2017,0
22/08/2017,0
23/08/2017,0
24/08/2017,38.9
25/08/2017,1.7
26/08/2017,0
27/08/2017,0
28/08/2017,0.6
29/08/2017,29.4
30/08/2017,0
31/08/2017,0
01/09/2017,3.4
02/09/2017,0
03/09/2017,0
04/09/2017,5.6
05/09/2017,33.5
06/09/2017,16.1
07/09/2017,3.4
08/09/2017,0
09/09/2017,19.6
10/09/2017,12.8
11/09/2017,30.7
12/09/2017,11.6
13/09/2017,0
14/09/2017,29.4
15/09/2017,0
16/09/2017,0
17/09/2017,0
18/09/2017,21.6
19/09/2017,2.4
20/09/2017,27.6
21/09/2017,29.2
22/09/2017,18.4
23/09/2017,5.6
24/09/2017,0
25/09/2017,0
26/09/2017,0.3
27/09/2017,0
28/09/2017,2.4
29/09/2017,0
30/09/2017,0
01/10/2017,0
02/10/2017,0
03/10/2017,11.9
04/10/2017,1.1
05/10/2017,0
06/10/2017,0
07/10/2017,5.8
08/10/2017,0
09/10/2017,0
10/10/2017,0
11/10/2017,0
12/10/2017,0
13/10/2017,0
14/10/2017,0
15/10/2017,0
16/10/2017,0
17/10/2017,0
18/10/2017,0
19/10/2017,0
20/10/2017,0
21/10/2017,0
22/10/2017,0
23/10/2017,0
24/10/2017,0
25/10/2017,0
26/10/2017,0
27/10/2017,0
28/10/2017,0
29/10/2017,0
30/10/2017,0
31/10/2017,0
01/11/2017,0
02/11/2017,0
03/11/2017,0
04/11/2017,0
05/11/2017,0
06/11/2017,0
07/11/2017,0
08/11/2017,0
09/11/2017,0
10/11/2017,0
11/11/2017,0
12/11/2017,0
13/11/2017,0
14/11/2017,0
15/11/2017,0
16/11/2017,0
17/11/2017,0
18/11/2017,0
19/11/2017,0
20/11/2017,0
21/11/2017,0
22/11/2017,0
23/11/2017,0
24/11/2017,0
25/11/2017,0
26/11/2017,0
27/11/2017,0
28/11/2017,0
29/11/2017,0
30/11/2017,0
01/12/2017,0
02/12/2017,0
03/12/2017,0
04/12/2017,0
05/12/2017,0
06/12/2017,0
07/12/2017,0
08/12/2017,0
09/12/2017,0
10/12/2017,0
11/12/2017,0
12/12/2017,0
13/12/2017,0
14/12/2017,0
15/12/2017,0
16/12/2017,0
17/12/2017,0
18/12/2017,0
19/12/2017,0
20/12/2017,0
21/12/2017,0
22/12/2017,0
23/12/2017,0
24/12/2017,0
25/12/2017,0
26/12/2017,0
27/12/2017,0
28/12/2017,0
29/12/2017,0
30/12/2017,0
31/12/2017,0
01/01/2018,0
02/01/2018,0
03/01/2018,0
04/01/2018,0
05/01/2018,0
06/01/2018,0
07/01/2018,0
08/01/2018,0
09/01/2018,0
10/01/2018,0
11/01/2018,0
12/01/2018,0
13/01/2018,0
14/01/2018,0
15/01/2018,0
16/01/2018,0
17/01/2018,0
18/01/2018,0
19/01/2018,0
20/01/2018,0
21/01/2018,0
22/01/2018,0
23/01/2018,0
24/01/2018,0
25/01/2018,0
26/01/2018,0
27/01/2018,0
28/01/2018,0
29/01/2018,0
30/01/2018,0
31/01/2018,0
01/02/2018,0
02/02/2018,0
03/02/2018,0
04/02/2018,0
05/02/2018,0
06/02/2018,0
07/02/2018,0
08/02/2018,0
09/02/2018,0
10/02/2018,0
11/02/2018,0
12/02/2018,0
13/02/2018,0
14/02/2018,0
15/02/2018,0
16/02/2018,0
17/02/2018,0
18/02/2018,0
19/02/2018,0
20/02/2018,0
21/02/2018,0
22/02/2018,0
23/02/2018,0
24/02/2018,0
25/02/2018,0
26/02/2018,0
27/02/2018,0
28/02/2018,0
01/03/2018,0
02/03/2018,0
03/03/2018,0
04/03/2018,0
05/03/2018,0
06/03/2018,0
07/03/2018,0
08/03/2018,0
09/03/2018,0
10/03/2018,0
11/03/2018,0
12/03/2018,0
13/03/2018,0
14/03/2018,0
15/03/2018,0
16/03/2018,0
17/03/2018,0
18/03/2018,0
19/03/2018,0
20/03/2018,0
21/03/2018,0
22/03/2018,0
23/03/2018,0
24/03/2018,0
25/03/2018,0
26/03/2018,0
27/03/2018,0
28/03/2018,0
29/03/2018,0
30/03/2018,0
31/03/2018,0
01/04/2018,0
02/04/2018,0
03/04/2018,0
04/04/2018,0
05/04/2018,0
06/04/2018,0
07/04/2018,0
08/04/2018,0
09/04/2018,0
10/04/2018,0
11/04/2018,0
12/04/2018,0
13/04/2018,0
14/04/2018,0
15/04/2018,0
16/04/2018,0
17/04/2018,0
18/04/2018,0
19/04/2018,0
20/04/2018,0
21/04/2018,0
22/04/2018,0
23/04/2018,0
24/04/2018,0
25/04/2018,0
26/04/2018,0
27/04/2018,0
28/04/2018,0
29/04/2018,0
30/04/2018,0
01/05/2018,0
02/05/2018,1.8
03/05/2018,0
04/05/2018,0
05/05/2018,0
06/05/2018,0
07/05/2018,0
08/05/2018,0
09/05/2018,0.3
10/05/2018,0
11/05/2018,60.3
12/05/2018,1.3
13/05/2018,0
14/05/2018,45.6
15/05/2018,0
16/05/2018,0
17/05/2018,0.3
18/05/2018,0
19/05/2018,0
20/05/2018,0
21/05/2018,0
22/05/2018,0
23/05/2018,0
24/05/2018,0
25/05/2018,0
26/05/2018,0
27/05/2018,0
28/05/2018,0
29/05/2018,0
30/05/2018,0
31/05/2018,0
01/06/2018,0
02/06/2018,0
03/06/2018,0
04/06/2018,0
05/06/2018,9.5
06/06/2018,0
07/06/2018,0
08/06/2018,0
09/06/2018,0
10/06/2018,0
11/06/2018,12.7
12/06/2018,0
13/06/2018,26.9
14/06/2018,0
15/06/2018,0
16/06/2018,6.9
17/06/2018,0
18/06/2018,0
19/06/2018,40.5
20/06/2018,0.8
21/06/2018,0
22/06/2018,28.2
23/06/2018,14.9
24/06/2018,2.2
25/06/2018,0
26/06/2018,0
27/06/2018,13.4
28/06/2018,0
29/06/2018,23.9
30/06/2018,9.3
01/07/2018,15
02/07/2018,0
03/07/2018,0
04/07/2018,3.5
05/07/2018,14.7
06/07/2018,0.3
07/07/2018,5.6
08/07/2018,0
09/07/2018,0
10/07/2018,0.6
11/07/2018,0.3
12/07/2018,17.1
13/07/2018,0
14/07/2018,0
15/07/2018,4.3
16/07/2018,24.5
17/07/2018,0
18/07/2018,0
19/07/2018,9.9
20/07/2018,0
21/07/2018,0
22/07/2018,0
23/07/2018,2.3
24/07/2018,4
25/07/2018,0
26/07/2018,0.3
27/07/2018,22.5
28/07/2018,0.2
29/07/2018,12.5
30/07/2018,0
31/07/2018,0
01/08/2018,0.3
02/08/2018,10.2
03/08/2018,0
04/08/2018,0
05/08/2018,2.2
06/08/2018,0.3
07/08/2018,0
08/08/2018,3.8
09/08/2018,5.9
10/08/2018,0
11/08/2018,2.3
12/08/2018,60.8
13/08/2018,0
14/08/2018,0
15/08/2018,0
16/08/2018,15.4
17/08/2018,4
18/08/2018,18.6
19/08/2018,0
20/08/2018,20.1
21/08/2018,9.8
22/08/2018,3.5
23/08/2018,5.3
24/08/2018,34.4
25/08/2018,0
26/08/2018,11.1
27/08/2018,0
28/08/2018,0
29/08/2018,10.3
30/08/2018,1.1
31/08/2018,0
01/09/2018,30.8
02/09/2018,8.9
03/09/2018,9.4
04/09/2018,0
05/09/2018,21.5
06/09/2018,0.3
07/09/2018,0
08/09/2018,7.7
09/09/2018,0
10/09/2018,19.7
11/09/2018,0
12/09/2018,0
13/09/2018,19.1
14/09/2018,0
15/09/2018,0
16/09/2018,0
17/09/2018,1.5
18/09/2018,0
19/09/2018,1.5
20/09/2018,0
21/09/2018,0
22/09/2018,0
23/09/2018,0
24/09/2018,6.2
25/09/2018,1
26/09/2018,0
27/09/2018,0
28/09/2018,0
29/09/2018,0
30/09/2018,0.3
01/10/2018,0
02/10/2018,12.1
03/10/2018,0
04/10/2018,0
05/10/2018,0
06/10/2018,0
07/10/2018,0
08/10/2018,0
09/10/2018,0
10/10/2018,0
11/10/2018,0
12/10/2018,0
13/10/2018,0
14/10/2018,0
15/10/2018,0
16/10/2018,0
17/10/2018,0
18/10/2018,0
19/10/2018,0
20/10/2018,0
21/10/2018,0
22/10/2018,0
23/10/2018,0
24/10/2018,0
25/10/2018,0
26/10/2018,0
27/10/2018,0
28/10/2018,0
29/10/2018,0
30/10/2018,0
31/10/2018,0
01/11/2018,0
02/11/2018,0
03/11/2018,0
04/11/2018,0
05/11/2018,0
06/11/2018,0
07/11/2018,0
08/11/2018,0
09/11/2018,0
10/11/2018,0
11/11/2018,0
12/11/2018,0
13/11/2018,0
14/11/2018,0
15/11/2018,0
16/11/2018,0
17/11/2018,0
18/11/2018,0
19/11/2018,0
20/11/2018,0
21/11/2018,0
22/11/2018,0
23/11/2018,0
24/11/2018,0
25/11/2018,0
26/11/2018,0
27/11/2018,0
28/11/2018,0
29/11/2018,0
30/11/2018,0
01/12/2018,0
02/12/2018,0
03/12/2018,0
04/12/2018,0
05/12/2018,0
06/12/2018,0
07/12/2018,0
08/12/2018,0
09/12/2018,0
10/12/2018,0
11/12/2018,0
12/12/2018,0
13/12/2018,0
14/12/2018,0
15/12/2018,0
16/12/2018,0
17/12/2018,0
18/12/2018,0
19/12/2018,0
20/12/2018,0
21/12/2018,0
22/12/2018,0
23/12/2018,0
24/12/2018,0
25/12/2018,0
26/12/2018,0
27/12/2018,0
28/12/2018,0
29/12/2018,0
30/12/2018,0
31/12/2018,0
01/01/2019,0
02/01/2019,0
03/01/2019,0
04/01/2019,0
05/01/2019,0
06/01/2019,0
07/01/2019,0
08/01/2019,0
09/01/2019,0
10/01/2019,0
11/01/2019,0
12/01/2019,0
13/01/2019,0
14/01/2019,0
15/01/2019,0
16/01/2019,0
17/01/2019,0
18/01/2019,0
19/01/2019,0
20/01/2019,0
21/01/2019,0
22/01/2019,0
23/01/2019,0
24/01/2019,0
25/01/2019,0
26/01/2019,0
27/01/2019,0
28/01/2019,0
29/01/2019,0
30/01/2019,0
31/01/2019,0
01/02/2019,0
02/02/2019,0
03/02/2019,0
04/02/2019,0
05/02/2019,0
06/02/2019,0
07/02/2019,0
08/02/2019,0
09/02/2019,0
10/02/2019,0
11/02/2019,0
12/02/2019,0
13/02/2019,0
14/02/2019,0
15/02/2019,0
16/02/2019,0
17/02/2019,0
18/02/2019,0
19/02/2019,0
20/02/2019,0
21/02/2019,0
22/02/2019,0
23/02/2019,0
24/02/2019,0
25/02/2019,0
26/02/2019,0
27/02/2019,0
28/02/2019,0
01/03/2019,0
02/03/2019,0
03/03/2019,0
04/03/2019,0
05/03/2019,0
06/03/2019,0
07/03/2019,0
08/03/2019,0
09/03/2019,0
10/03/2019,0
11/03/2019,0
12/03/2019,0
13/03/2019,0
14/03/2019,0
15/03/2019,0
16/03/2019,0
17/03/2019,0
18/03/2019,0
19/03/2019,0
20/03/2019,0
21/03/2019,0
22/03/2019,0
23/03/2019,0
24/03/2019,0
25/03/2019,0
26/03/2019,0
27/03/2019,0
28/03/2019,0
29/03/2019,0
30/03/2019,0
31/03/2019,0
01/04/2019,0
02/04/2019,0
03/04/2019,0
04/04/2019,0
05/04/2019,0
06/04/2019,0
07/04/2019,0
08/04/2019,0
09/04/2019,0
10/04/2019,0
11/04/2019,0
12/04/2019,0
13/04/2019,0
14/04/2019,0
15/04/2019,0
16/04/2019,0
17/04/2019,0
18/04/2019,0
19/04/2019,0
20/04/2019,0
21/04/2019,0
22/04/2019,0
23/04/2019,0
24/04/2019,0
25/04/2019,0
26/04/2019,0
27/04/2019,0
28/04/2019,0
29/04/2019,0
30/04/2019,0
01/05/2019,1.1
02/05/2019,0
03/05/2019,0
04/05/2019,0
05/05/2019,0
06/05/2019,0
07/05/2019,0
08/05/2019,8.5
09/05/2019,8.3
10/05/2019,0
11/05/2019,0
12/05/2019,1.1
13/05/2019,0
14/05/2019,0
15/05/2019,0
16/05/2019,0.5
17/05/2019,0
18/05/2019,0
19/05/2019,0
20/05/2019,12.6
21/05/2019,0
22/05/2019,0
23/05/2019,0
24/05/2019,0
25/05/2019,0
26/05/2019,0
27/05/2019,3
28/05/2019,0
29/05/2019,0
30/05/2019,0
31/05/2019,0
01/06/2019,0
02/06/2019,0
03/06/2019,0
04/06/2019,21.5
05/06/2019,0
06/06/2019,0
07/06/2019,14.7
08/06/2019,0
09/06/2019,0
10/06/2019,0
11/06/2019,0
12/06/2019,3.3
13/06/2019,0
14/06/2019,0
15/06/2019,0
16/06/2019,0
17/06/2019,0
18/06/2019,0
19/06/2019,0
20/06/2019,0
21/06/2019,0
22/06/2019,0
23/06/2019,0
24/06/2019,5
25/06/2019,0
26/06/2019,0
27/06/2019,23
28/06/2019,0
29/06/2019,0
30/06/2019,0
01/07/2019,1
02/07/2019,0
03/07/2019,4.3
04/07/2019,13.1
05/07/2019,20.6
06/07/2019,0
07/07/2019,38.3
08/07/2019,17.1
09/07/2019,0
10/07/2019,29
11/07/2019,0
12/07/2019,1.1
13/07/2019,0
14/07/2019,23.1
15/07/2019,0
16/07/2019,0
17/07/2019,1
18/07/2019,0
19/07/2019,0
20/07/2019,0
21/07/2019,41.2
22/07/2019,33.8
23/07/2019,0
24/07/2019,29.2
25/07/2019,0
26/07/2019,0
27/07/2019,11.9
28/07/2019,6.6
29/07/2019,38
30/07/2019,0
31/07/2019,0
01/08/2019,17.2
02/08/2019,0
03/08/2019,0
04/08/2019,2.2
05/08/2019,0
06/08/2019,0
07/08/2019,16.3
08/08/2019,49.1
09/08/2019,0
10/08/2019,0
11/08/2019,0
12/08/2019,15.5
13/08/2019,0
14/08/2019,0
15/08/2019,13.2
16/08/2019,0
17/08/2019,24.4
18/08/2019,37.2
19/08/2019,0
20/08/2019,56.2
21/08/2019,1.5
22/08/2019,1.2
23/08/2019,0
24/08/2019,11.2
25/08/2019,4
26/08/2019,1.8
27/08/2019,1.3
28/08/2019,0
29/08/2019,52.4
30/08/2019,0
31/08/2019,0
01/09/2019,0
02/09/2019,0
03/09/2019,0
04/09/2019,0
05/09/2019,0
06/09/2019,7.5
07/09/2019,0
08/09/2019,2.4
09/09/2019,0.3
10/09/2019,1.6
11/09/2019,1.5
12/09/2019,0.3 
13/09/2019,0
14/09/2019,0.3 
15/09/2019,0
16/09/2019,6.3
17/09/2019,0
18/09/2019,1
19/09/2019,0
20/09/2019,0
21/09/2019,0
22/09/2019,0
23/09/2019,0
24/09/2019,0
25/09/2019,0
26/09/2019,0
27/09/2019,0
28/09/2019,0
29/09/2019,0.3
30/09/2019,0
01/10/2019,0
02/10/2019,0
03/10/2019,0
04/10/2019,0
05/10/2019,0
06/10/2019,4.1
07/10/2019,0
08/10/2019,20.6
09/10/2019,0
10/10/2019,0
11/10/2019,0
12/10/2019,0
13/10/2019,0
14/10/2019,0
15/10/2019,0
16/10/2019,0
17/10/2019,0
18/10/2019,0
19/10/2019,0
20/10/2019,0
21/10/2019,0
22/10/2019,0
23/10/2019,0
24/10/2019,0
25/10/2019,0
26/10/2019,0
27/10/2019,0
28/10/2019,0
29/10/2019,0
30/10/2019,0
31/10/2019,0
01/11/2019,0
02/11/2019,0
03/11/2019,0
04/11/2019,0
05/11/2019,0
06/11/2019,0
07/11/2019,0
08/11/2019,0
09/11/2019,0
10/11/2019,0
11/11/2019,0
12/11/2019,0
13/11/2019,0
14/11/2019,0
15/11/2019,0
16/11/2019,0
17/11/2019,0
18/11/2019,0
19/11/2019,0
20/11/2019,0
21/11/2019,0
22/11/2019,0
23/11/2019,0
24/11/2019,0
25/11/2019,0
26/11/2019,0
27/11/2019,0
28/11/2019,0
29/11/2019,0
30/11/2019,0
01/12/2019,0
02/12/2019,0
03/12/2019,0
04/12/2019,0
05/12/2019,0
06/12/2019,0
07/12/2019,0
08/12/2019,0
09/12/2019,0
10/12/2019,0
11/12/2019,0
12/12/2019,0
13/12/2019,0
14/12/2019,0
15/12/2019,0
16/12/2019,0
17/12/2019,0
18/12/2019,0
19/12/2019,0
20/12/2019,0
21/12/2019,0
22/12/2019,0
23/12/2019,0
24/12/2019,0
25/12/2019,0
26/12/2019,0
27/12/2019,0
28/12/2019,0
29/12/2019,0
30/12/2019,0
31/12/2019,0
01/01/2020,0
02/01/2020,0
03/01/2020,0
04/01/2020,0
05/01/2020,0
06/01/2020,0
07/01/2020,0
08/01/2020,0
09/01/2020,0
10/01/2020,0
11/01/2020,0
12/01/2020,0
13/01/2020,0
14/01/2020,0
15/01/2020,0
16/01/2020,0
17/01/2020,0
18/01/2020,0
19/01/2020,0
20/01/2020,0
21/01/2020,0
22/01/2020,0
23/01/2020,0
24/01/2020,0
25/01/2020,0
26/01/2020,0
27/01/2020,0
28/01/2020,0
29/01/2020,0
30/01/2020,0
31/01/2020,0
01/02/2020,0
02/02/2020,0
03/02/2020,0
04/02/2020,0
05/02/2020,0
06/02/2020,0
07/02/2020,0
08/02/2020,0
09/02/2020,0
10/02/2020,0
11/02/2020,0
12/02/2020,0
13/02/2020,0
14/02/2020,0
15/02/2020,0
16/02/2020,0
17/02/2020,0
18/02/2020,0
19/02/2020,0
20/02/2020,0
21/02/2020,0
22/02/2020,0
23/02/2020,0
